Kaggle_ID,Date,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Record_id,Rented Bike Count
5965,28/06/2018,14,27.1,72,3.0,1126,21.6,0.91,0.0,0.0,Summer,No Holiday,Yes,5774820,1040
5966,21/11/2018,19,5.1,50,0.7,2000,-4.4,0.0,0.0,0.0,Auttumn,No Holiday,Yes,6210266,1092
5967,13/09/2018,23,22.4,73,0.3,1980,17.3,0.0,0.0,0.0,Autmn,No Holiday,Yes,7510130,1312
5968,17/10/2018,1,11.5,74,1.2,1305,7.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,3215086,621
5969,27/08/2018,5,20.5,97,0.4,384,20.0,0.0,3.0,0.0,Sumer,No Holiday,Yes,972289,36
5970,21/06/2018,21,23.8,63,1.5,1455,16.3,0.0,0.0,0.0,Summr,No Holiday,Yes,12813911,2478
5971,13/02/2018,19,2.4,57,3.2,1995,-5.2,0.0,,0.0,Wonter,No Holiday,Yes,2574495,371
5972,21/06/2018,20,25.1,55,2.3,1779,15.4,0.08,0.0,0.0,Summer,No Holiday,Yes,13171353,2569
5973,14/12/2017,8,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,Wintr,No Holiday,Yes,4010486,615
5974,13/05/2018,-6,12.7,58,1.7,1455,4.8,0.6,,0.1,Spriing,Holiday,No,10112947,1926
5975,27/04/2018,18,20.3,47,2.5,705,8.6,0.77,0.0,0.0,Sproing,No Holiday,Yes,13495438,2637
5976,20/07/2018,-2,,59,1.7,1394,4.4,,0.2,0.1,Autmn,No Holiday,No,1436381,182
5977,8/8/2018,0,29.1,77,2.1,1465,24.6,0.0,0.0,0.0,Summmer,No Holiday,Yes,5015168,909
5978,24/10/2018,18,15.1,53,1.7,2000,5.5,0.06,0.0,0.0,Autmn,No Holiday,Yes,14133183,2701
5979,11/2/2018,16,,36,4.4,2000,-16.5,0.67,0.0,0.0,Wonter,No Holiday,Yes,1666795,190
5980,13/10/2018,11,15.2,44,1.2,1301,3.0,2.16,0.0,0.0,Autumn,No Holiday,Yes,6224869,1186
5981,8/5/2018,23,12.2,57,1.9,2000,3.9,0.0,0.0,0.0,Spring,No Holiday,Yes,4356344,785
5982,16/02/2018,10,-1.3,32,1.5,1933,-15.9,1.24,0.0,0.0,Winteer,Holiday,Yes,746049,78
5983,16/04/2018,10,12.4,34,1.2,1943,-3.0,2.24,0.0,0.0,Sproing,No Holiday,Yes,4648789,740
5984,16/06/2018,11,23.4,46,1.6,1954,11.1,,0.0,0.0,Summer,No Holiday,Yes,7704651,1350
5985,7/5/2018,1,15.1,84,0.3,1858,12.4,0.0,0.0,0.0,Sproing,No Holiday,Yes,3457131,578
5986,31/05/2018,17,27.2,42,2.9,1828,13.1,1.79,0.0,0.0,Spring,No Holiday,Yes,11040374,2078
5987,12/11/2018,15,13.8,34,2.4,1438,-1.8,1.45,0.0,0.0,Autumn,No Holiday,Yes,6814521,1179
5988,10/1/2018,4,-6.6,72,2.2,2000,-10.8,0.0,0.0,0.8,Winter,No Holiday,Yes,403129,31
5989,20/02/2018,13,4.2,22,3.9,1812,-15.6,2.21,0.0,0.0,Winteer,No Holiday,Yes,2099187,363
5990,13/12/2017,-9,13.3,58,1.7,1439,4.2,,0.2,0.1,Autmn,Holiday,Yes,12456888,2424
5991,28/12/2017,5,-5.7,28,1.2,2000,-21.3,0.0,0.0,0.0,Wonter,No Holiday,Yes,818420,61
5992,14/06/2018,-6,13.5,58,1.8,1430,3.8,0.55,0.2,0.1,Winteer,No Holiday,Yes,3706297,584
5993,25/01/2018,3,-16.0,40,1.9,2000,-26.5,0.0,0.0,0.7,Wintr,No Holiday,Yes,740450,50
5994,22/02/2018,6,-3.0,62,0.8,1996,-9.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1049709,161
5995,31/05/2018,9,18.8,59,1.6,1233,10.6,1.9,0.0,0.0,Spriing,No Holiday,Yes,6650056,1264
5996,3/9/2018,6,23.8,71,1.2,2000,18.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,3643041,643
5997,2/2/2018,21,-2.0,61,1.7,1655,-8.5,,0.0,0.0,Winter,No Holiday,Yes,1620806,229
5998,28/03/2018,3,10.9,79,0.8,383,7.3,0.0,0.0,0.0,Sprng,No Holiday,Yes,1485660,133
5999,2/4/2018,23,16.8,70,0.9,1426,11.2,0.0,,0.0,Sprng,No Holiday,Yes,4887444,847
6000,31/12/2017,16,2.7,26,2.7,2000,-14.9,0.59,0.0,0.0,Winteer,Holiday,Yes,2212555,273
6001,12/5/2018,-1,12.6,56,,1436,4.1,0.6,0.1,0.1,Autmn,Holiday,Yes,3837393,583
6002,2/3/2018,23,0.3,38,,1895,-12.3,,0.0,0.0,Sprng,No Holiday,Yes,1370619,247
6003,24/09/2018,2,16.1,57,,2000,7.5,0.0,0.0,0.0,Auttumn,Holiday,Yes,2473865,302
6004,23/09/2018,15,25.0,28,2.2,2000,5.2,2.39,0.0,0.0,Autmn,Holiday,Yes,7313525,1406
6005,5/5/2018,0,12.2,59,1.2,1718,4.4,0.0,0.0,0.0,Sproing,No Holiday,Yes,4513591,781
6006,15/02/2018,5,-2.4,33,3.1,2000,-16.5,0.0,0.0,0.0,Winter,Holiday,Yes,450832,35
6007,15/08/2018,15,37.4,38,1.4,2000,20.6,1.72,0.0,0.0,Summer,Holiday,Yes,4105443,755
6008,30/07/2018,17,35.4,44,0.8,2000,21.2,1.1,0.0,0.0,Summmer,No Holiday,Yes,6922619,1220
6009,15/11/2018,8,5.3,75,1.0,808,1.2,0.1,0.0,0.0,Autum,No Holiday,Yes,9219551,1779
6010,8/6/2018,13,24.2,58,1.9,1015,15.4,1.87,0.0,0.0,Summmer,No Holiday,Yes,7155280,1330
6011,10/10/2018,14,14.0,43,2.8,2000,1.5,1.13,,0.0,Autmn,No Holiday,Yes,5391441,1057
6012,26/07/2018,1,27.6,79,1.0,1261,23.6,0.0,0.0,0.0,Sumer,No Holiday,Yes,4373375,741
6013,19/12/2017,14,-2.2,23,3.7,1971,-20.5,1.09,0.0,2.2,Wonter,No Holiday,Yes,1468539,181
6014,18/10/2018,5,7.8,81,1.1,2000,4.7,0.0,,0.0,Autum,No Holiday,Yes,1414955,178
6015,13/07/2018,15,30.2,62,2.4,1806,22.1,1.91,0.0,0.0,Summr,No Holiday,Yes,6123318,1080
6016,10/8/2018,10,30.5,58,0.6,1875,21.2,1.84,0.0,0.0,Summr,No Holiday,Yes,4086502,717
6017,25/06/2018,20,28.8,54,1.1,964,18.5,0.09,0.0,0.0,Sumer,No Holiday,Yes,12921285,2418
6018,17/08/2018,23,25.2,47,1.2,2000,13.0,0.0,0.0,0.0,Summer,No Holiday,Yes,7863500,1433
6019,3/11/2018,2,7.6,68,1.2,1170,2.0,0.0,,0.0,Autumn,No Holiday,No,969384,0
6020,28/04/2018,11,19.0,30,3.0,1719,1.0,2.84,0.0,0.0,Spring,No Holiday,Yes,5676384,1019
6021,27/08/2018,20,24.4,85,0.7,2000,21.7,0.01,0.0,0.0,Summer,No Holiday,Yes,8898905,1595
6022,25/07/2018,-4,12.8,59,1.6,1429,5.0,0.5,0.1,0.1,Spriing,Holiday,No,2614649,325
6023,6/4/2018,23,3.8,75,4.1,604,-0.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2535173,309
6024,9/3/2018,20,4.3,67,1.1,1125,-1.2,0.0,,0.0,Spriing,No Holiday,Yes,3612976,573
6025,6/2/2018,10,-11.3,35,4.2,1848,-23.7,1.15,0.0,0.0,Wintr,No Holiday,Yes,697737,118
6026,1/8/2018,23,32.3,67,1.0,1592,25.3,0.0,0.0,0.0,Summmer,No Holiday,Yes,5653119,1032
6027,1/2/2018,19,-1.8,32,1.5,2000,-16.3,0.0,0.0,0.0,Wintr,No Holiday,Yes,2309229,359
6028,26/01/2018,23,-14.4,38,2.7,1738,-25.6,,0.0,0.3,Winter,No Holiday,Yes,791109,92
6029,19/10/2018,4,8.1,76,0.3,2000,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,1457128,174
6030,31/08/2018,23,23.8,81,,1893,20.3,0.0,0.0,0.0,Summer,No Holiday,Yes,7438992,1391
6031,13/07/2018,21,27.2,80,,1870,23.4,,0.0,0.0,Summr,No Holiday,Yes,9985407,1935
6032,11/12/2017,5,-5.6,38,3.2,1974,-17.6,0.0,0.0,0.0,Wonter,No Holiday,Yes,548487,83
6033,11/11/2018,16,9.9,59,1.3,578,2.2,0.1,0.0,0.0,Auttumn,No Holiday,Yes,4156826,635
6034,9/11/2018,23,10.9,76,1.2,456,6.8,0.0,0.0,0.0,Autum,No Holiday,No,317603,0
6035,24/10/2018,7,7.8,90,0.6,763,6.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,6828892,1170
6036,4/5/2018,20,14.1,46,3.4,1940,2.6,,0.0,0.0,Sprng,No Holiday,Yes,8093128,1466
6037,29/01/2018,5,-10.4,47,1.0,1921,-19.5,0.0,0.0,0.0,Wintr,No Holiday,Yes,733507,42
6038,2/7/2018,19,24.1,93,2.1,1118,22.8,0.23,1.5,0.0,Summr,No Holiday,Yes,627212,62
6039,19/09/2018,13,26.5,39,1.7,1560,11.4,2.15,0.0,0.0,Autum,No Holiday,No,477732,0
6040,26/01/2018,22,-14.6,40,1.8,1746,-25.2,0.0,0.0,0.3,Winteer,No Holiday,Yes,1487706,128
6041,23/01/2018,8,-13.0,41,4.0,2000,-23.5,0.0,,1.0,Winteer,No Holiday,Yes,3197497,442
6042,1/11/2018,5,3.3,72,0.0,1946,-1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,1301488,174
6043,6/10/2018,10,17.0,97,1.5,676,16.5,0.15,6.0,0.0,Autum,No Holiday,Yes,366984,2
6044,17/03/2018,3,1.8,59,0.7,2000,-5.3,0.0,0.0,0.0,Sprng,No Holiday,Yes,1309276,133
6045,15/03/2018,18,,98,2.5,116,10.0,0.03,0.0,0.0,Sproing,No Holiday,Yes,3481910,655
6046,20/07/2018,17,34.3,44,2.1,1704,20.2,1.87,0.0,0.0,Sumer,No Holiday,Yes,7747628,1459
6047,24/05/2018,9,17.6,30,1.1,1531,0.0,1.79,0.0,0.0,Sproing,No Holiday,Yes,7011534,1239
6048,7/5/2018,13,23.7,44,1.7,1897,10.7,2.35,0.0,0.0,Sprng,No Holiday,Yes,8918451,1685
6049,18/03/2018,6,5.7,54,1.7,1208,-2.9,,0.0,0.0,Spring,No Holiday,Yes,755405,86
6050,19/01/2018,0,0.3,45,1.8,1154,-10.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1275593,227
6051,4/6/2018,15,25.5,43,,1996,11.9,1.71,0.0,0.0,Summmer,No Holiday,Yes,7344088,1308
6052,25/10/2018,22,13.6,56,1.0,1611,4.9,0.0,0.0,0.0,Autmn,No Holiday,Yes,7808772,1388
6053,8/1/2018,2,0.8,42,0.5,1275,-10.6,0.0,0.0,0.0,Wonter,No Holiday,Yes,698729,62
6054,20/12/2017,14,-0.5,44,1.0,1793,-11.2,0.71,,1.7,Wintr,No Holiday,Yes,2058994,234
6055,3/1/2018,2,-5.5,43,2.0,2000,-16.1,0.0,0.0,0.0,Winteer,No Holiday,Yes,836275,113
6056,15/01/2018,3,4.4,70,1.7,928,-0.6,0.0,0.0,0.0,Wintr,No Holiday,Yes,560893,55
6057,27/05/2018,1,19.8,61,1.4,943,12.0,0.0,0.0,0.0,Sproing,No Holiday,Yes,4703869,791
6058,3/7/2018,15,32.0,54,,1962,21.5,2.99,0.0,0.0,Summmer,No Holiday,Yes,6153782,1127
6059,15/01/2018,23,2.4,63,0.6,443,-3.9,0.0,0.0,0.0,Wonter,No Holiday,Yes,1787259,214
6060,31/12/2017,10,-0.5,73,1.7,609,-4.7,0.53,0.0,1.1,Winter,Holiday,Yes,1162292,116
6061,19/09/2018,17,25.0,44,1.3,1883,11.8,0.36,,0.0,Autmn,No Holiday,No,174113,0
6062,22/01/2018,20,-0.8,85,2.9,836,-3.0,0.0,0.0,1.0,Wintr,No Holiday,Yes,1204926,164
6063,4/10/2018,11,21.3,41,1.9,1963,7.5,2.36,0.0,0.0,Autum,No Holiday,No,958374,0
6064,7/3/2018,-3,12.5,58,1.7,1442,4.4,0.48,0.1,0.1,Autmn,No Holiday,No,592890,89
6065,9/12/2017,5,-4.7,49,0.8,1999,-13.8,0.0,0.0,0.0,Winter,No Holiday,Yes,540393,63
6066,27/03/2018,6,8.1,66,0.6,415,2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,1439311,230
6067,17/05/2018,15,22.8,95,1.6,294,21.9,0.11,0.5,0.0,Spring,No Holiday,Yes,1228421,181
6068,4/12/2017,10,-1.1,40,4.5,2000,-13.0,0.64,0.0,0.0,Winter,No Holiday,Yes,2254429,345
6069,9/6/2018,21,22.4,72,1.5,1816,17.0,0.0,0.1,0.0,Summmer,No Holiday,Yes,2119484,228
6070,31/07/2018,21,32.7,51,2.8,2000,21.2,0.0,0.0,0.0,Summmer,No Holiday,Yes,9273720,1743
6071,7/1/2018,15,2.7,31,0.9,1603,-12.7,0.43,0.0,0.0,Winteer,No Holiday,Yes,2329896,320
6072,3/12/2017,-9,13.2,58,1.8,1391,4.4,0.58,0.1,0.1,Winter,No Holiday,Yes,2353001,285
6073,30/10/2018,20,7.6,59,1.1,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,5939904,1161
6074,18/05/2018,21,15.3,73,2.3,2000,10.4,0.0,0.0,0.0,Spriing,No Holiday,Yes,7436683,1318
6075,17/11/2018,22,4.4,43,1.1,2000,-7.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,3644315,672
6076,28/04/2018,1,12.7,74,1.8,392,8.1,0.0,0.0,0.0,Sprng,No Holiday,Yes,4061138,659
6077,29/08/2018,22,24.3,97,,1028,23.7,,4.5,0.0,Sumer,No Holiday,Yes,804903,81
6078,29/12/2017,17,4.5,59,1.6,384,-2.8,0.14,0.0,0.0,Winter,No Holiday,Yes,3034639,543
6079,17/01/2018,-3,12.4,56,1.8,1439,5.1,0.59,0.2,0.1,Sumer,No Holiday,No,4382518,685
6080,19/12/2017,15,,26,3.0,2000,-18.3,0.91,,2.1,Winter,No Holiday,Yes,1386932,182
6081,29/09/2018,21,20.1,54,1.2,2000,10.4,,0.0,0.0,Autumn,No Holiday,Yes,9641268,1745
6082,18/11/2018,23,7.0,55,0.2,1501,-1.4,0.0,0.0,0.0,Autum,No Holiday,Yes,3247613,544
6083,26/02/2018,3,-1.9,67,,1575,-7.2,,0.0,0.0,Wintr,No Holiday,Yes,540107,43
6084,2/6/2018,18,27.4,29,3.6,2000,7.7,,,0.0,Summer,No Holiday,Yes,11982890,2301
6085,7/10/2018,0,16.3,86,0.3,2000,13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,5877141,1075
6086,1/7/2018,17,22.4,96,0.4,1661,21.7,0.21,1.5,0.0,Summer,No Holiday,Yes,1027735,30
6087,12/8/2018,-2,12.6,60,1.8,1384,3.9,0.6,0.1,0.1,Sprng,No Holiday,No,7234566,1304
6088,25/12/2017,10,-3.7,35,3.7,1937,-16.9,0.57,0.0,0.0,Winter,Holiday,Yes,941060,116
6089,18/05/2018,9,16.6,98,0.6,301,16.2,0.18,0.5,0.0,Spriing,No Holiday,Yes,2233392,412
6090,26/03/2018,13,16.0,47,2.5,459,4.6,2.8,0.0,0.0,Spriing,No Holiday,Yes,3258539,529
6091,15/11/2018,11,11.1,47,1.2,1047,0.1,1.48,0.0,0.0,Autumn,No Holiday,Yes,4374402,828
6092,9/6/2018,9,24.0,55,1.8,1411,14.3,1.81,0.0,0.0,Summmer,No Holiday,Yes,5962105,1121
6093,29/09/2018,23,18.6,59,0.7,2000,10.4,0.0,0.0,0.0,Autum,No Holiday,Yes,7294150,1310
6094,8/11/2018,0,12.9,70,1.8,2000,7.5,0.0,0.0,0.0,Autmn,No Holiday,Yes,2750812,404
6095,26/05/2018,2,15.8,66,,1204,9.4,0.0,0.0,0.0,Sprng,No Holiday,Yes,3542193,574
6096,21/05/2018,12,21.8,31,2.1,2000,3.9,3.39,0.0,0.0,Spriing,No Holiday,Yes,7550295,1401
6097,17/10/2018,4,9.7,76,0.0,1308,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1229906,160
6098,24/10/2018,15,18.0,40,3.0,1808,4.1,1.71,0.0,0.0,Autumn,No Holiday,Yes,6092676,1189
6099,19/11/2018,6,3.8,71,0.7,1071,-0.9,0.0,0.0,0.0,Autum,No Holiday,Yes,3140458,433
6100,10/9/2018,18,25.9,42,1.1,2000,11.9,0.48,0.0,0.0,Auttumn,No Holiday,Yes,17633050,3345
6101,14/08/2018,17,34.7,51,3.0,2000,23.0,,0.0,0.0,Summer,No Holiday,Yes,7097387,1245
6102,2/11/2018,13,16.5,37,1.2,1400,1.7,2.12,0.0,0.0,Autumn,No Holiday,Yes,5708303,1101
6103,13/07/2018,19,29.8,68,2.6,1749,23.2,0.81,0.0,0.0,Summr,No Holiday,Yes,11738524,2298
6104,5/12/2017,11,-3.9,25,0.0,1959,-21.0,0.0,0.0,0.0,Winteer,No Holiday,Yes,1919120,322
6105,30/06/2018,11,26.4,71,1.0,430,20.7,1.36,0.0,0.0,Sumer,No Holiday,Yes,5072227,892
6106,14/09/2018,7,20.5,76,1.3,2000,16.1,0.06,0.0,0.0,Autum,No Holiday,Yes,7853955,1432
6107,5/6/2018,18,27.1,40,2.8,1811,12.3,1.0,0.0,0.0,Summr,No Holiday,Yes,17693351,3370
6108,11/5/2018,-4,11.6,60,1.8,1421,3.1,0.49,0.2,0.1,Sproing,No Holiday,No,3017852,445
6109,1/11/2018,6,2.9,75,0.2,1761,-1.1,0.0,0.0,0.0,Autmn,No Holiday,Yes,2506595,402
6110,21/10/2018,16,20.2,24,2.5,1881,-1.0,1.31,0.0,0.0,Autum,No Holiday,Yes,10659744,2032
6111,22/11/2018,2,1.3,44,1.9,2000,-9.6,0.0,0.0,0.0,Autum,No Holiday,Yes,1576470,291
6112,16/08/2018,5,28.0,66,0.5,2000,21.0,0.0,0.0,0.0,Summmer,No Holiday,Yes,2022412,284
6113,11/2/2018,1,,38,2.6,2000,-18.9,,0.0,0.0,Winteer,No Holiday,Yes,869228,122
6114,14/11/2018,6,5.1,76,1.1,1195,1.2,0.0,0.0,0.0,Auttumn,No Holiday,Yes,2365692,368
6115,25/12/2017,21,-1.7,51,1.7,2000,-10.5,0.0,0.0,0.0,Wintr,Holiday,Yes,1633496,195
6116,4/1/2018,14,-0.8,32,1.4,1846,-15.4,0.78,0.0,0.0,Winter,No Holiday,Yes,1867967,276
6117,28/07/2018,-5,13.3,59,1.7,1422,4.5,0.5,0.2,0.1,Summmer,No Holiday,No,6889044,1334
6118,1/2/2018,17,0.3,26,2.4,1977,-17.0,0.45,0.0,0.0,Wonter,No Holiday,Yes,1881177,322
6119,9/3/2018,1,2.8,73,2.6,413,-1.5,0.0,0.0,0.0,Sproing,No Holiday,Yes,2005819,234
6120,25/05/2018,10,21.4,30,2.5,1730,3.0,2.53,0.0,0.0,Sproing,No Holiday,Yes,4457059,836
6121,23/10/2018,-3,12.8,57,1.7,1435,3.9,0.59,0.2,0.1,Sprng,Holiday,No,1947076,343
6122,19/09/2018,20,22.6,67,0.3,1737,16.1,0.0,0.0,0.0,Autum,No Holiday,No,621092,0
6123,16/07/2018,10,29.8,54,1.8,1737,19.4,,0.0,0.0,Summmer,No Holiday,Yes,3777865,694
6124,9/9/2018,20,22.9,58,2.6,2000,14.1,0.0,0.0,0.0,Autmn,No Holiday,Yes,10172703,1950
6125,29/09/2018,18,24.8,41,0.5,2000,10.6,0.33,0.0,0.0,Auttumn,No Holiday,Yes,13024467,2426
6126,10/11/2018,6,9.5,85,0.6,304,7.0,0.0,,0.0,Autum,No Holiday,Yes,1789960,178
6127,21/03/2018,22,1.2,87,0.9,1802,-0.7,0.0,0.0,0.0,Sprng,No Holiday,Yes,2348468,293
6128,12/12/2017,7,-12.1,50,2.3,1929,-20.4,0.0,0.0,0.0,Winteer,No Holiday,Yes,1947522,258
6129,27/09/2018,19,20.6,44,0.7,2000,7.9,0.01,0.0,0.0,Autmn,No Holiday,Yes,12621129,2419
6130,6/11/2018,12,14.5,57,,373,6.0,1.08,0.0,0.0,Auttumn,No Holiday,No,388675,0
6131,20/07/2018,23,28.2,70,1.3,1811,22.2,0.0,0.0,0.0,Summr,No Holiday,Yes,7725941,1381
6132,17/07/2018,11,30.4,53,1.8,1359,19.7,,0.0,0.0,Sumer,No Holiday,Yes,4398112,780
6133,9/1/2018,0,-1.2,67,4.6,983,-6.5,0.0,0.0,1.0,Winter,No Holiday,Yes,896773,110
6134,12/8/2018,-10,12.4,57,1.7,1466,5.1,0.54,0.2,0.1,Sumer,Holiday,Yes,3619850,571
6135,22/07/2018,7,25.8,67,0.9,1773,19.1,0.34,0.0,0.0,Summer,No Holiday,Yes,2725166,347
6136,17/07/2018,17,31.8,52,2.4,1438,20.7,1.93,0.0,0.0,Summer,No Holiday,Yes,8211487,1560
6137,27/05/2018,21,19.5,46,1.8,1734,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes,9946427,1859
6138,11/5/2018,23,16.2,50,1.6,1327,5.7,0.0,0.0,0.0,Sprng,No Holiday,Yes,6814120,1173
6139,10/11/2018,12,15.1,54,2.2,495,5.8,1.91,0.0,0.0,Auttumn,No Holiday,Yes,5488722,1016
6140,6/5/2018,22,16.4,80,1.2,2000,12.9,0.0,0.0,0.0,Sproing,No Holiday,Yes,7513333,1308
6141,16/06/2018,21,23.7,64,1.7,1707,16.4,,0.0,0.0,Summer,No Holiday,Yes,12253031,2413
6142,25/08/2018,6,23.5,79,2.0,1439,19.6,0.0,0.0,0.0,Summmer,No Holiday,Yes,1834654,320
6143,17/04/2018,20,12.5,31,3.8,1746,-4.2,0.0,0.0,0.0,Sprng,No Holiday,Yes,7091827,1313
6144,14/04/2018,10,7.7,94,1.0,685,6.7,0.28,1.5,0.0,Sproing,No Holiday,Yes,1150487,39
6145,4/5/2018,-4,12.3,58,1.8,1428,3.5,0.62,,0.1,Autmn,Holiday,Yes,7164895,1309
6146,11/9/2018,14,25.8,37,1.5,1995,9.9,2.22,0.0,0.0,Autmn,No Holiday,Yes,6113118,1131
6147,24/02/2018,8,0.0,77,2.8,289,-3.5,0.06,0.0,0.0,Winteer,No Holiday,Yes,1153761,191
6148,25/11/2018,1,2.7,86,1.0,460,0.5,0.0,0.0,2.9,Autum,No Holiday,Yes,2535784,392
6149,23/09/2018,9,18.4,59,,1951,10.2,0.86,0.0,0.0,Autmn,Holiday,Yes,3078260,521
6150,6/5/2018,2,17.3,82,2.1,768,14.1,0.0,0.5,0.0,Sproing,No Holiday,Yes,1164187,86
6151,6/4/2018,18,5.9,43,5.3,859,-5.7,0.62,0.0,0.0,Spring,No Holiday,Yes,6082392,1095
6152,17/08/2018,1,23.4,47,2.1,2000,11.4,0.0,0.0,0.0,Sumer,No Holiday,Yes,4827135,801
6153,30/10/2018,21,7.6,55,2.0,2000,-0.8,,0.0,0.0,Autumn,No Holiday,Yes,6457634,1148
6154,23/01/2018,11,-11.7,27,4.0,1935,-26.9,0.94,0.0,1.0,Winteer,No Holiday,Yes,1700388,180
6155,28/05/2018,11,25.1,45,0.9,1982,12.3,2.9,0.0,0.0,Sproing,No Holiday,Yes,6030666,1010
6156,5/9/2018,8,21.2,69,,2000,15.2,0.74,0.0,0.0,Autmn,No Holiday,Yes,12346930,2319
6157,5/3/2018,19,5.8,53,1.7,2000,-3.0,0.02,,0.0,Spriing,No Holiday,Yes,4970392,809
6158,3/3/2018,10,5.1,27,,1563,-12.4,1.54,0.0,0.0,Sprng,No Holiday,Yes,2358214,364
6159,22/12/2017,6,-0.1,71,0.8,895,-4.7,0.0,0.0,0.7,Winter,Holiday,Yes,877785,127
6160,28/01/2018,4,-7.6,37,1.6,1966,-19.8,0.0,,0.0,Wintr,No Holiday,Yes,1174737,40
6161,5/10/2018,2,18.2,64,2.0,2000,11.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,3585387,552
6162,2/11/2018,2,6.1,68,0.5,1519,0.6,0.0,0.0,0.0,Autum,No Holiday,Yes,2121591,390
6163,29/11/2018,13,,26,2.1,1604,-12.7,0.21,0.0,0.0,Autum,No Holiday,Yes,3883279,657
6164,29/08/2018,12,27.4,72,4.2,1989,21.8,0.54,,0.0,Sumer,No Holiday,Yes,3531946,679
6165,10/10/2018,3,14.3,95,1.0,967,13.5,0.0,2.5,0.0,Autumn,No Holiday,Yes,1045383,63
6166,29/10/2018,12,10.8,49,2.7,2000,0.4,1.45,0.0,0.0,Autum,No Holiday,Yes,4641869,786
6167,31/10/2018,-8,13.3,57,1.7,1482,4.4,0.6,0.2,0.1,Winteer,Holiday,No,9484170,1803
6168,22/05/2018,23,16.3,96,1.1,198,15.6,0.0,2.5,0.0,Spring,Holiday,Yes,636325,20
6169,8/8/2018,22,29.5,73,0.9,1936,24.1,0.0,0.0,0.0,Summr,No Holiday,Yes,8953519,1679
6170,17/01/2018,6,2.7,71,1.1,270,-2.0,0.0,0.0,0.0,Wonter,No Holiday,Yes,1167227,115
6171,8/1/2018,6,0.8,45,0.7,1268,-9.8,0.0,0.0,0.0,Wintr,No Holiday,Yes,752792,128
6172,4/12/2017,19,-2.9,32,3.2,2000,-17.3,0.0,0.0,0.0,Winteer,No Holiday,Yes,2927221,536
6173,9/4/2018,12,10.4,44,1.7,1235,-1.3,2.93,0.0,0.0,Sprng,No Holiday,Yes,4368734,818
6174,8/9/2018,22,21.5,51,2.0,2000,10.9,0.0,0.0,0.0,Autmn,No Holiday,Yes,9264361,1705
6175,23/01/2018,13,-11.0,27,4.0,1959,-26.3,1.26,0.0,1.0,Winteer,No Holiday,Yes,1551186,192
6176,19/07/2018,10,29.4,56,2.2,1153,19.7,2.38,0.0,0.0,Summmer,No Holiday,Yes,3916987,705
6177,12/2/2018,12,-4.6,32,4.2,1874,-18.8,1.43,0.0,0.0,Winteer,No Holiday,Yes,1520020,219
6178,19/06/2018,-3,13.6,57,1.7,1449,4.9,0.53,0.1,0.1,Autmn,No Holiday,Yes,164409,0
6179,9/12/2017,14,4.7,32,2.2,1948,-10.6,1.06,0.0,0.0,Winter,No Holiday,Yes,2583857,464
6180,6/12/2017,7,-4.2,77,0.0,1741,-7.6,0.0,0.0,0.3,Winter,No Holiday,Yes,2444527,364
6181,1/4/2018,1,11.7,74,0.5,979,7.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2830611,477
6182,2/4/2018,21,17.9,64,2.1,1652,10.9,0.0,0.0,0.0,Spriing,No Holiday,Yes,7853885,1518
6183,5/7/2018,19,26.7,69,1.4,2000,20.5,0.36,0.0,0.0,Summmer,No Holiday,Yes,12224243,2274
6184,30/11/2018,-2,12.4,58,1.8,1495,5.8,0.58,0.1,0.1,Wintr,Holiday,Yes,1576470,291
6185,18/02/2018,13,3.7,17,1.4,2000,-19.1,1.98,0.0,0.0,Winteer,No Holiday,Yes,2227976,325
6186,25/06/2018,17,31.5,42,2.3,990,17.0,1.36,0.0,0.0,Sumer,No Holiday,Yes,10743343,1962
6187,29/01/2018,6,-10.9,43,1.0,1967,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes,998112,109
6188,28/07/2018,19,29.3,78,0.0,988,25.0,,0.0,0.0,Summr,No Holiday,Yes,5730744,998
6189,4/10/2018,18,23.1,48,1.3,2000,11.4,0.2,0.0,0.0,Autum,No Holiday,No,540308,0
6190,24/11/2018,15,3.7,78,2.0,1314,0.2,0.81,0.0,4.1,Autmn,No Holiday,Yes,2664163,350
